이거 드라마로 방영되서 여주는 김유정님,남주는 안효섭님이 하시는데 웹툰으로 나오다뇨ㅠㅠ
성균관 스캔들 쓰신 정은궐 작가님의 작품인 홍천기입니다! 8월 30일부터 월화 10시 드라마로도 방영되구요! 김유정 배우와 안효섭 배우가 나옵니다!!! 소설 자체로도 진짜 진짜 재밌어요ㅜㅜㅜ 꼭 추천드립니다.리코 스튜디오하면 뭐다? 미친 퀄리티다ㅜㅜ
이거 낼 방영되는 sbs드라마인데..! 너무좋네요ㅠㅠㅠㅠ
사극로판은 못참지...
와 드라마랑 웹툰을 거의 같이 내버리네 근데 드라마가 속도 더 빠를테니 뒷내용 궁금하면 드라마 보면 되는건가 ㅋㅋㅋㅋㅋㅋ
베댓들이 어찌 다.. 댓글알바 시킨 거 같냐..?
헐 이거 뭐야….!
헐헐 이거 드라마로 나오는거 아니야...?일단 그림체 귀여워.합격.
아 정은궐님 세 글자 성함보고 눈물 흘립니다.여러분 정은궐 작가님은 해를 품은달, 성균관 스캔들 등 2010년의 시작지점에서 가장 유명했던 드라마의 원작 작가님이세요. 성균관 유생들의 나날들, 규장각 각생들의 나날, 해를 품은 달 등 그 시절 학교 도서관에 꽂혀있던 작품들의 작가님이시고 현재까지도 탄탄한 세계관과 로맨스를 적절히 사용하시며 한국 사극풍의 로맨스를 훌륭히 적어내시는 멋진 작가님이십니다!!! 초등학교 4학년 이후부터 작가님의 책이라면 이유불문하고 8번,9번을 다시 읽어도 언제나 재밌었던 믿고 보는 작품의 작가님이세요. 그런 분의 작품이 드라마화 되었던 건 알았지만 이리 웹툰으로까지 나온다니 눈물이 앞을 가리네요. 참고로 현재 유명배우님들 중 송중기 님, 유아인 님, 김수현 님, 박민영 님 등 다 한 때 정은궐 작가님의 원작을 기반으로한 드라마에 나와 매력적인 캐릭터를 맡으며 데뷔 초 사랑받는 캐릭터들로 입지를 다지시기도 하셨습니다! 다들 믿고 달리세요!
작가님이 대단하신것도 맞고 이 웹툰도 좋은데 댓이 알바같음...
배댓들 왜이렇게 부자연스럽냐...? 알바시킨 거 같아
헐 리코 작가님이넹! 꼭 챙겨보겠습니다!!홍천기 드라마(김유정, 안효섭 주연)가 보고 싶으신분은 sbs 10시 월•화 드라마 입니당!드라마 시작에 딱 맞춰서 올려주셨네여!
드라마화 되는 웹툰 아닌가?? 헐
저 남주 같이 생긴애는 눈을 감아도 잘생겼는데 ...? 낼 드라마 꼭 본다
