와 많은 환생물 중에서 욕쟁이 할머니가 전생인건 처음봤다
남주의 첫날밤을 가져가버렸다보다 황제와의 하룻밤이 더 먼저 나왔어요.. 남주의 첫날밤을 가져가버렸다: 2019년도, 황제와의 하룻밤: 2017년도.
환생물을 오조오억개를 접해봤지만 욕쟁이 할머니가 전생인 건 처음이야..짜릿해...
헐..제목보고 어디서많이본제목인데..?했는데 ..제 최애소설이 웹툰화..사랑합니더..작가님...네이버형님..
헐 첫베댓 감사해요 전개가 너무 남주의 첫날밤을 가져버렸다와 비슷해서 오해할 뻔 했는데...클날뻔
와.. 이거 원작 소설 보려고 10시 30분이었나? 아침마다 엄청 기다린거 아직도 기억함
님들 일단 보세요 시리즈에서 넘어왔고 이런 소재 은근 많은데 그래도 재밌음
ㅇㅖ쁜 그림으로 사람 죽일 일 있으세요..?
로판 반갑다
우왕 베댓이 없네 그림체 완존 이쁘당
이거 뜬다 무조건..
이제 네이버도 로판이 발달되는건가......
아니 ㅋㅋ 전연령인데 계속 흐웃밤 하룻밤 이러는거 좀 그렇지않냐;;; 어린 친구등 이런거되게 생각없이 받아들이는데...
원나잇 사고치는게 전체이용가 소재는 아닌것 같은데..ㅜ
진짜 전형적인 클리셰만화 왜자꾸 끌고오는거? 일진물도 그렇고 네이버는 왜 시간이 갈수록 수준이 떨어지지? 한 6년전만해도 좋은것만 가져오더니
아니 ㅋㅋㅋㅋㅋ 왜 황제는 항상 잘생긴걸까 ㅋㅋㅋㅋ 네x버에 검색하면 저런 미남들 한 명도 없던뎈ㅋㅋㅋㅋㅋㅋㅋㅋ
오빠 나랑 결혼 해줘 
로판에서 보기 드문 현실남매ㅋㅋㅋㅋ 보기 좋네요ㅋㅋㅋㅋㅋㅋㅋ
상을줄까벌을줄까 특징:둘다똑같음
여주 전생이 웃경 근데 이쁘당ㅋㅋㅋ
베댓 3등 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 여기가 네이버웹툰이고 네이버웹툰이 네이버 회사인데 왜 네이버라 안쓰고 가리려고 네x버라 해..?̆̈
뇌 빼고 보니 재밌음
베뎃말대로 ㅇ네이버에 황제 검색했더니 청나라 빡빡이가 나오노 ㅋㅋㅋㅋㅋㅋ
오라버니... 당신이 인간 햇살이라면 난 해바라기
아니 오라버니랑 현실남매얔ㅋㅋㅋㅋㅋ중세에서는 다를줄 알았는데....
아니 별점 뭔데?!
아닠ㅋㅋㅋㅋㅋㅋㄱㅋㄲㅋㅋㅋㅋ시바ㅋㅋㄱㅋㄲㅋㅋㅋㅋ베댓들아 청나라빡빡이라닠ㅋㄱㅋㅋㅋㅋㅋㅋ볼때마다 황제랑 겹쳐보이자낰ㅋㅋㅋㅋㅋㅋ어칼꺼얔ㅋㄱㅋㅋㄱㅋ
오라버니가 남주보다 더 잘생긴건 너무한거 아니오...!!😭
작가님 내가 이런거 좋아하는거 또 어떻게알고
잠깐 근데 페렐로페 기억이 맞다면 술먹다 기억이 끊기고일어나 보니 황제랑 있었다 인데 술김에 페렐로페 는 황제 품에서 잤고 멀쩡한건 황제 였잖아 옷이 벗겨져 있었다면 황제가 직접 벗겨던 거고 페렐로페 는 만취상태.그럼 이게 생각하면 약간 소름인게 황제가 의도적 접근 하고만취때 우연히 만나 넘어지던 페렐로페 를 받고 마음이 있으니까 침실로 끌고가서 만취상태 인 페넬로페 를 성추행 했고 동의도 없이 라고  해석이 되는데 내가 이상한거야?
여주 입담ㅋㅋㅋㅋ 고구마는 없겠군요
저기서 뺨을 갈길줄은....
요즘 노인분들 보고 뭐라 하시는 분들이 많은데 정말 왜 그러는지 모르겠음..예전부터 그리 살아오셔서 그러신건데 
울 여주는 뺨 갈겨~ 뺨 갈겨~
여주 사이다ㅏㅏ!!!!!
와 사이다 언니 사랑해요
사이다이긴 한데 아직 여주는 황후가 아닌걸... 저것만 놓고보면 남작영애가 백작부인 때린건데 괜찮냐
와ㅏ 여주 역대급 사이다다 언니(할머니..?) 팬 1호 할게요
와 언니이이이이 팬이에요오ㅗ어
이걸 그림으로 보게 되다니...나란 녀석...성덕....
참고로 이거 원조임니다 공작님의 첫날밤을 가져가버렷다보다 2년이나 먼저 나옴 ㅡㅡ
남주의 첫날밤을 가져버렸다보다 이게 먼저 나왔어요
좋았어
잘한다 언니
..? 내가 뭘 본거지
