그림체도 이쁘고 작가 특유의 연출? 독백? 이 너무 좋음
구름의 이동속도 작가님!! 전작 진짜 재밌게 봤는데ㅠㅠㅜ
와 작가님ㅠㅠㅠㅠㅠㅠㅠ!!!!!! 너무너무 기다렸어요!!!!!! ╰(⸝⸝⸝´꒳`⸝⸝⸝)╯꽃길만 걸으시길 바라는 마음으로 꽃길 깔아드릴게요🥳🥳🥳🥳🥳🥳🥳🥳🥳🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌷🌷🌷🌷🌷🌷🌷🌷🌷🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
스토리는 잔잔하고 그림체는 따듯했던 대작 <구름의 이동속도>는 정말 잘 봤어요 3년 전이라니...시간이 참 빠른 것 같아요 저도 이제 고3인걸 감안 하면 말이죠 ㅎㅎ 암튼 변함 없는 작가님의 황홀한 그림체에 걸맞는 애독자가 되도록 하겠습니다!  꽃길만 걸어요 김이랑 작가님!!🌸💮🏵️🌹🥀🌺🌻🌼🌷💐
혹시 여주 진짜로 생각이 없는거 아니냐
근데.. 저렇게 잡음 들리면 진짜 스트레스 받겠당.. 상처도 받을대로 받고.. 
별테는 하지말구 싫테도 하지말자,,..
나에게 초능력이 있는데 그 초능력이 먹히지 않는 대상이 있다! 클리셰범벅이지만 기대되네요
주인공 페이커 닮았다 뀨뀨…
속마음 잡음으로 들리는 거나 라디오 주파수 언급하는 부분에서 fm보이가 연상됏음..
약간 이두나 작가님 그림체다
이두나 작가님이 채색법이랑 그림체 많이 바뀌신 편이고 이 작가님은 색이 좀 진해졌다 뿐이지 이전 작품도 이런 느낌이셨는데.... 왜 다들 그림 닮았다는 말이 많지
정서 작가님 투명한 동거 쯤 그림체+지금 이두나 그림체랑 비슷함 구름의 이동속도때 느낌도 있지만 정서 작가님 그림체가 스며든? 느낌임
차라리 투명한동거 여주 닮았다는게 현실성있겠다ㅋㅋㅋ
비슷한 웹툰이...
자판기 커피가 제일 맛있는 걸 알지만 커피는 안마신다 -> 생전에 마셨지만 이제는 못 마신다학교 산책은 가지만 영화 보러는 못 간다->학교에 묶여있어 외부로 나가지는 못한다이미 죽은 귀신이 맞습니다
